,id,song,album,singers,genres,popularity,decade,thumbnail,singers_list,genres_list
1678,2WdBUkDPfsMuDYhvrHesLs,Invisible String,Invisible String,['Jasmine Crowe'],[],11,20,https://i.scdn.co/image/ab6761610000e5ebcb770b24615c21467f21b93e,['Jasmine Crowe'],['']
1679,5lygBsQuRMZDJPVlG9vGXO,Yesterday,Yesterday,"['DJ Tambor', 'Jemma Webb']",[],2,20,https://i.scdn.co/image/ab67616d0000b2737169cce98613efdb75936209,"['DJ Tambor', ' Jemma Webb']",['']
1680,0SQ3krxt43C0nZlkW8W1m1,Not My Type,Unrequited,['Jade Hilton'],[],13,20,https://i.scdn.co/image/ab6761610000e5eb85a902cfb7e7ca780baf48c3,['Jade Hilton'],['']
1681,0bLxXoUrh0kANKQMWts8KV,Wish You Well,Wish You Well,['Felicia Lu'],[],43,20,https://i.scdn.co/image/ab6761610000e5eb35f97b837fa7e474f2058c95,['Felicia Lu'],['']
1682,2RgfDvNnwJPMLSUu6H3kuq,I Blame You,I Blame You,['Tilsen'],['canadian pop'],39,20,https://i.scdn.co/image/ab6761610000e5ebd13bc1e21adfbaba3244a7b1,['Tilsen'],['canadian pop']
1683,2S9NASBgsFLnlutiUUpV5p,how dare u,how dare u,['Katie Harmon'],[],11,20,https://i.scdn.co/image/ab6761610000e5eb3a8ba1069c9d776dc8532f0d,['Katie Harmon'],['']
1684,4mZiWFeEK6FSLr5AoCvIxm,Planet Wavy,Planet Wavy,['Internet Sophi'],[],1,20,https://i.scdn.co/image/ab6761610000e5eb6c4f9412d49b412080ee5a7a,['Internet Sophi'],['']
1685,3OYs1ddotHRvkUDETp3ICh,Out Of The Blue,Out Of The Blue,['PRETTY YOUNG'],[],53,20,https://i.scdn.co/image/ab6761610000e5ebe1fa7fc63825edea827335c0,['PRETTY YOUNG'],['']
1686,1lVI7cnpOOQbZ7drrB3S9W,Red,Red,['Dylan Jett'],[],11,20,https://i.scdn.co/image/ab6761610000e5eb448c8798cbe139a153321fd0,['Dylan Jett'],['']
1687,0bsCwiBOlYXNWORzIVyhmo,Claustrophobic,Claustrophobic,['Nové'],[],10,20,https://i.scdn.co/image/ab6761610000e5eb95728f49610b223b1d92eeb7,['Nové'],['']
1688,3HDY62g3dVrmuvxveGsf61,Bare Minimum,Bare Minimum,['Jzzy'],[],9,20,https://i.scdn.co/image/ab6761610000e5eb3c1924985c15ef2470f54b74,['Jzzy'],['']
1689,3wFeUyyMvvYCnftYPAooCH,Come Thru,Come Thru,['Dynamyte'],[],24,20,https://i.scdn.co/image/ab6761610000e5eb6255aea97ba509e93dbc9f94,['Dynamyte'],['']
1690,1skYjCzZNmy9Zjk7mdFgeS,Midnight ,Midnight ,['Curtis Walsh'],['irish singer-songwriter'],30,20,https://i.scdn.co/image/ab6761610000e5ebe19f0cb505fb917fe07a91d5,['Curtis Walsh'],['irish singer-songwriter']
1691,3R2bn1e34SskxOaoM4XmD2,Like Home,Like Home,"['Wild Fire', 'Honey County']",[],26,20,https://i.scdn.co/image/ab6761610000e5eb40d2d6d5dd1537ab7c48279d,"['Wild Fire', ' Honey County']",['']
1692,4PGmuxahHxpeLAGrR6ygKL,Picture,Picture,"['dee holt', 'Chris James']",[],38,20,https://i.scdn.co/image/ab6761610000e5eb26a1adf6c5a1ace5e86b2986,"['dee holt', ' Chris James']",['']
1693,79SBpCHTqeYmOSWsnOfaQS,Pretty Little Things,Pretty Little Things,['Alexa Dragu'],[],5,20,https://i.scdn.co/image/ab6761610000e5eb7bacae5fa8031f00f51e7085,['Alexa Dragu'],['']
1694,6qAYnkQmOOQCBPPmyd4lo1,The Way You Are,The Way You Are,['Lois'],[],23,20,https://i.scdn.co/image/ab6761610000e5ebe5808d30af3bc368cea26b0c,['Lois'],['']
1695,24O27A8xZvJSiWpoeRqDZJ,Adios Adios,Adios Adios,['Jakobina'],[],0,20,https://i.scdn.co/image/ab6761610000e5eb9a7477a3d0b963c766eea05a,['Jakobina'],['']
1696,5bwLr3mVAqFQmy9zyFK4BA,Comfortable,Comfortable,['Davina Leone'],[],11,20,https://i.scdn.co/image/ab6761610000e5eb34199d657bfb60d89d9e3d35,['Davina Leone'],['']
1697,5HiW8Shh2vPcD16rE8MaBr,'96,'96,['Timebelle'],['eurovision'],39,20,https://i.scdn.co/image/ab6761610000e5eb3d80a465c0552bd0de26d768,['Timebelle'],['eurovision']
1698,6CVTblb7nIYYjqZiqFdlrs,In Sync,In Sync,['Nathan Music'],[],4,20,https://i.scdn.co/image/ab67616d0000b2734df1a028ee43324095d02c54,['Nathan Music'],['']
1699,0Cp8WN4V8Tu4QJQwCN5Md4,Supalonely ,Hey u x,"['BENEE', 'Gus Dapperton']","['alt z', 'nz pop', 'pop']",68,20,https://i.scdn.co/image/ab6761610000e5eb601edd5814db2e41146b22ad,"['BENEE', ' Gus Dapperton']","['alt z', ' nz pop', ' pop']"
1700,0tIszD5cwkangP5Xkoy02E,Lovely Mess,Lovely Mess,['Romy Wave'],[],32,20,https://i.scdn.co/image/ab6761610000e5eb416e2902be854b724d043455,['Romy Wave'],['']
1701,2lzP3fcGeKnKN0iLCRAnSj,BLANK SPACE,BLANK SPACE,"['INTHESTUDIO', 'Naye']",[],9,20,https://i.scdn.co/image/ab6761610000e5eb4438755150d7df15c4ed0a3a,"['INTHESTUDIO', ' Naye']",['']
1702,07YZf4WDAMNwqr4jfgOZ8y,Take You Dancing,Take You Dancing,['Jason Derulo'],"['dance pop', 'pop', 'pop rap', 'post-teen pop']",80,20,https://i.scdn.co/image/ab6761610000e5eb654972693e0efed3f3f4d090,['Jason Derulo'],"['dance pop', ' pop', ' pop rap', ' post-teen pop']"
1703,5jJAPoKkkgYZyPnnoNLTLw,Usually,Inner Gardening,['WE ARE AVA'],[],24,20,https://i.scdn.co/image/ab6761610000e5eb137a1af7b75c8159cd3a3949,['WE ARE AVA'],['']
1704,3AxC1Mqmt4hnHKqYOkaPjE,Don't You,Don't You,"['Vinyl Disciples', 'Myah Marie']",['vocal house'],27,20,https://i.scdn.co/image/ab6761610000e5eb8362eb9e7221c9a30e39d24c,"['Vinyl Disciples', ' Myah Marie']",['vocal house']
1705,0cowTP1Le3YKrDV48ZnQkj,Where?,Where?,['Lavai'],[],5,20,https://i.scdn.co/image/ab6761610000e5eb48f5282d16c04ff291353a91,['Lavai'],['']
1706,58QYA7W8ZhOg9Qew79kJdY,High Speed Chase,High Speed Chase,"['LNouR', 'Krooner']",[],5,20,https://i.scdn.co/image/ab6761610000e5ebd558d0ff6847e6dbe46aa876,"['LNouR', ' Krooner']",['']
1707,7tcE83luwMtTl4qhDKLkpV,It's About,It's About,['Any Sabadi'],[],2,20,https://i.scdn.co/image/ab6761610000e5eb9d3576fb3f94abb08ed7524c,['Any Sabadi'],['']
1708,0cowTP1Le3YKrDV48ZnQkj,Help Me I Drown Too Slowly ,Help Me I Drown Too Slowly ,['Lavai'],[],5,20,https://i.scdn.co/image/ab6761610000e5eb48f5282d16c04ff291353a91,['Lavai'],['']
1709,1sjcTXZESni2B5F8LERoSw,I Changed My Mind,I Changed My Mind,['AYU'],['bern indie'],8,20,https://i.scdn.co/image/ab6761610000e5ebf18f5d1b01d3443c380738e3,['AYU'],['bern indie']
1710,1DCZQYPAOiLVwFAngYbGlA,Let Go,Let Go,"['Nadeen Lavie', 'Bright-D']",[],1,20,https://i.scdn.co/image/ab6761610000e5eb98da7aece2768685bb223f2c,"['Nadeen Lavie', ' Bright-D']",['']
1711,7pVyyAdD81b7j86qIVEjnn,Bad Girlfriend,Bad Girlfriend,['Cristina Hart'],[],15,20,https://i.scdn.co/image/ab6761610000e5eb46e13879f9383300a9a5f317,['Cristina Hart'],['']
1712,1t20wYnTiAT0Bs7H1hv9Wt,Nocturne,End Credits,['EDEN'],"['indie poptimism', 'modern rock', 'pop']",63,20,https://i.scdn.co/image/ab6761610000e5eb144917cfd37b881bb9142924,['EDEN'],"['indie poptimism', ' modern rock', ' pop']"
1713,1L0pwxF6zglm74nG2gBWw5,Reset,Reset,['Colyer'],[],31,20,https://i.scdn.co/image/ab6761610000e5eb8bcbf8e8ccb2fe26a641aeed,['Colyer'],['']
1714,1Z1rZN2RPydYaLUXVkOY73,Here Now,Here Now,['Highline'],[],25,20,https://i.scdn.co/image/ab6761610000e5eb207a1f7b4160e8002eb414d8,['Highline'],['']
1715,20SsjJW9QONCMZQ8Sik2d9,Kevin's Famous Chili,Club Soda,['SODAPOP'],[],12,20,https://i.scdn.co/image/ab6761610000e5eb0a8b032d40f87cfb42ac88f7,['SODAPOP'],['']
1716,6kDXH8d9LugUAsHIozzDAI,Fucked Up Summer,Fucked Up Summer,['Rosie Darling'],['alt z'],57,20,https://i.scdn.co/image/ab6761610000e5eba93240e439aeef9c0853102f,['Rosie Darling'],['alt z']
1717,3Q9ts6rveNvVd1aBMlBl9T,if i knew,bad dream,['Heylu'],[],25,20,https://i.scdn.co/image/ab6761610000e5eb481837c6288bc422b8550688,['Heylu'],['']
1718,1aAAIapQGdmLC30d26LZuJ,Summer's Almost Gone,Summer's Almost Gone,['Mothé'],[],35,20,https://i.scdn.co/image/ab6761610000e5ebbd537dcca3e5dd960fcb7e96,['Mothé'],['']
1719,677sHrkjhB7IP4YwjzZyc4,CDMX,CDMX,['Last Dinosaurs'],['australian indie'],53,20,https://i.scdn.co/image/ab6761610000e5eb7f33b3b74fb94c44327406a1,['Last Dinosaurs'],['australian indie']
1720,6OK4uiQe9BNxePmZm7vV65,Call It a Night,Call It a Night,['Toby Whyle'],[],17,20,https://i.scdn.co/image/ab6761610000e5eb2ee4b92e0558fdd233a705dd,['Toby Whyle'],['']
1721,40Q8HcLDoEtw0dVOjAadtT,EONA,EONA,['supergloom'],[],10,20,https://i.scdn.co/image/ab6761610000e5ebc4809b5a27ba8b3944ab7def,['supergloom'],['']
1722,2GfXmHBe7KrqhpioTxgU5c,False Alarm,False Alarm,['The Burgler'],['israeli indie'],2,20,https://i.scdn.co/image/ab6761610000e5ebd89bc34e9486b8355f1f7de4,['The Burgler'],['israeli indie']
1723,342g3V6gQpQjgeuaw8OVMt,Tongue Tied,Lifeline,['A Days Wait'],[],17,20,https://i.scdn.co/image/ab6761610000e5ebbf165905605b336ba93301b0,['A Days Wait'],['']
1724,2413I9w4sRbBz4zi5zgwjX,Not Enough Time to Think ,Not Enough Time to Think ,['Cassia'],['manchester indie'],48,20,https://i.scdn.co/image/ab6761610000e5ebf336e716ef0eddfd137bd104,['Cassia'],['manchester indie']
1725,4YSCKpa8crNd4mqCD06fUj,devilonhershoulder,devilonhershoulder,['CHROMA SKIES'],[],5,20,https://i.scdn.co/image/ab6761610000e5eb7e27370c5258cbe0cd7e8b91,['CHROMA SKIES'],['']
1726,76fjZnZXETM3bnCiTOAjIy,Euphoria,Euphoria,['André Molina'],[],6,20,https://i.scdn.co/image/ab6761610000e5eb86918b1700a1a444a5ab0957,['André Molina'],['']
1727,03ECCGHAyJFGt30gftQKj2,Fooling Myself,Ghost Reflections,['Callen'],[],24,20,https://i.scdn.co/image/ab6761610000e5eb25ff7e738cd4d008f1504303,['Callen'],['']
1728,7lLGT5ZOZniY5VIM5BvwpJ,Shake It Out,Shake It Out,['Beth // James'],['austin americana'],28,20,https://i.scdn.co/image/ab6761610000e5eb626dd6d10917ddf85632764c,['Beth // James'],['austin americana']
1729,2vrX1fBDBPH5AEBsG4pFA1,The Dealer,The Dealer,['Dead Nettle'],[],5,20,https://i.scdn.co/image/ab6761610000e5eb72010bd0fce6819c95b9740f,['Dead Nettle'],['']
1730,2Hp3GjUhZVdx1hBW9Q5yBL,Chase The Daylight,Chase The Daylight,['Earth From The Moon'],[],4,20,https://i.scdn.co/image/ab6761610000e5eb62fcae7c6c380ccd2b09935a,['Earth From The Moon'],['']
1731,7Ejfk1COFHdXOeP1cGRhna,That Feeling Inside,That Feeling Inside,['Caroline Mason'],[],1,20,https://i.scdn.co/image/ab6761610000e5eb45cf2355191cff45d43d2688,['Caroline Mason'],['']
1732,463ZHxhSBM4CUqtLqWArrg,Wave as You Walk Past,Wave as You Walk Past,['Chapell'],[],20,20,https://i.scdn.co/image/ab6761610000e5eb262abfd0210b0d4ee39cb672,['Chapell'],['']
1733,2j7Kbyq2wgLpC4tkfcixQZ,Beide,Aus der Blüte des Lebens,['Paula Carolina'],[],22,20,https://i.scdn.co/image/ab6761610000e5ebeb0f9a421df1bdb8f788b040,['Paula Carolina'],['']
1734,4Gj9jOgigJwU8CQtcwoZp3,dark tree,dark tree,['godz'],[],26,20,https://i.scdn.co/image/ab6761610000e5eb9f7d14d783193e65ed9ea55d,['godz'],['']
1735,60yquu93vxMUnJySi4PRS0,Glass,Glass,['Rilo Wye'],[],2,20,https://i.scdn.co/image/ab6761610000e5ebcd17324f783c8a43028ac0d0,['Rilo Wye'],['']
1736,5NXL72xXw4qvo3zoX7rDru,Self Love,Self Love,['Beach Brother'],[],5,20,https://i.scdn.co/image/ab6761610000e5eba32055771785e2ebeffa853e,['Beach Brother'],['']
1737,1sIrGcxFWwcQp2CsQ63Zk8,Born To Be Alone,Born To Be Alone,['Olive Bernard'],[],3,20,https://i.scdn.co/image/ab6761610000e5ebdab3dbfd565e570ee5663abf,['Olive Bernard'],['']
1738,1SsWCyijEv548QDkKcclDG,Room 421,Room 421,['Holden Miller'],[],33,20,https://i.scdn.co/image/ab6761610000e5ebcd10a3e55b1948cacf28d6fd,['Holden Miller'],['']
1739,7sOJEMeZc3dgr8JIFtXyYW,MoNa,MoNa,['About You'],[],7,20,https://i.scdn.co/image/ab6761610000e5eb7fb04c5c8956844d66454398,['About You'],['']
1740,4XVYr4EPF2VZwhX1Apd0o1,Smaller,Smaller,"['Modern Diet', 'Margaux']",[],11,20,https://i.scdn.co/image/ab6761610000e5eb7f6ce5461f3f8e2a46cbb896,"['Modern Diet', ' Margaux']",['']
1741,0JSrbxId7IqmPzyXxOE44f,Cool Kids,Simulate,['Superflush'],[],8,20,https://i.scdn.co/image/ab6761610000e5eb0c12accfde7de1d224aeeb12,['Superflush'],['']
1742,5wkIrkK9SrKKa1Ki64wIXy,Ein Zeichen ,Ein Zeichen ,['BRUNKE'],['german pop'],31,20,https://i.scdn.co/image/ab6761610000e5ebd2c99ba03bf088baf3e2c8a0,['BRUNKE'],['german pop']
1743,44JI8Kf7e9qDhfEebdD2Y2,hurt you,hurt you,['Cate Tomlinson'],[],21,20,https://i.scdn.co/image/ab6761610000e5ebf80c8d9db7cbf95fe1651b5c,['Cate Tomlinson'],['']
1744,7iBvujtfVvRUuKW625xxMk,Sharks ,Sharks ,['Broken Fires'],['swansea indie'],3,20,https://i.scdn.co/image/ab6761610000e5eb7f43743e0dce4b77b1ab72c2,['Broken Fires'],['swansea indie']
1745,1kXMgdMFpQPmla20aFJVoR,Revolt,Are We Taking It Slowly,['Digital Carbs'],[],11,20,https://i.scdn.co/image/ab6761610000e5eb194c6450b262a55f8c8ac974,['Digital Carbs'],['']
1746,5faD9JxapMgSQjrFSZ2kSS,Future Memories,Future Memories,['James the Seventh'],[],27,20,https://i.scdn.co/image/ab6761610000e5eb8f99a90a0cce2321afc62c35,['James the Seventh'],['']
1747,2pr2qiqBz7GIXRU0z6o3rb,Monster,Monster,['Back to Yours'],[],28,20,https://i.scdn.co/image/ab6761610000e5eb73fb956fef64e083cb236636,['Back to Yours'],['']
1748,6ZdXOgXOe660alWZGSzocw,When the Worlds on Fire,When the Worlds on Fire,['Bench Warmer'],[],17,20,https://i.scdn.co/image/ab6761610000e5eb6af5cc8a2b2d86a7cf2b4278,['Bench Warmer'],['']
1749,6aniBNFr4nz5AH3blTvzGr,Easy for You,Easy for You,['wesley david'],[],2,20,https://i.scdn.co/image/ab6761610000e5eb2c00b250c44e3542f085ba01,['wesley david'],['']
1750,0sghGSWqSO0RhQA3IMqEqH,Esraela,Esraela,"['Michael Wilford', 'Elijah Quinn']",[],11,20,https://i.scdn.co/image/ab6761610000e5eb5d525003acf86e5c1bfdede9,"['Michael Wilford', ' Elijah Quinn']",['']
1751,1iH2Yx2Ea0kZ0zKI3Nlk30,On Repeat ,Don't Forget Where You Came From,"['Goody Grace', 'Lexi Jayde']",['pop rap'],57,20,https://i.scdn.co/image/ab6761610000e5ebab2d28e3f71cb0cf0daf3394,"['Goody Grace', ' Lexi Jayde']",['pop rap']
1752,0JSrbxId7IqmPzyXxOE44f,Cellophane Dreams,Simulate,['Superflush'],[],8,20,https://i.scdn.co/image/ab6761610000e5eb0c12accfde7de1d224aeeb12,['Superflush'],['']
1753,2QrM4CoNNTfbNZ7e8yvzR0,Feeling Called Love,Feeling Called Love,['Eveline'],[],4,20,https://i.scdn.co/image/ab6761610000e5ebd78f7698918ec2c03bff21a4,['Eveline'],['']
1754,34FaOZVHZFudyhuJ6aCPVf,One Last Kiss,One Last Kiss,['Emily + Shawn'],[],3,20,https://i.scdn.co/image/ab6761610000e5eb492bcdfc6b2f3f898366575e,['Emily + Shawn'],['']
1755,6Mv8GjQa7LKUGCAqa9qqdb,Falak Tak,Tashan,"['Vishal-Shekhar', 'Udit Narayan', 'Mahalakshmi Iyer', 'Kausar Munir']","['desi pop', 'filmi', 'modern bollywood']",70,20,https://i.scdn.co/image/ab6761610000e5eb90b6c3d093f9b02aad628eaf,"['Vishal-Shekhar', ' Udit Narayan', ' Mahalakshmi Iyer', ' Kausar Munir']","['desi pop', ' filmi', ' modern bollywood']"
1756,6Mv8GjQa7LKUGCAqa9qqdb,My Dil Goes Mmmm,Salaam Namaste,"['Vishal-Shekhar', 'Shaan', 'Gayatri Iyer', 'Jaideep Sahni']","['desi pop', 'filmi', 'modern bollywood']",70,20,https://i.scdn.co/image/ab6761610000e5eb90b6c3d093f9b02aad628eaf,"['Vishal-Shekhar', ' Shaan', ' Gayatri Iyer', ' Jaideep Sahni']","['desi pop', ' filmi', ' modern bollywood']"
1757,3OLGltG8UPIea8sA4w0yg0,Ajj Din Chadheya ,Love Aaj Kal,['Rahat Fateh Ali Khan'],"['classic pakistani pop', 'filmi', 'modern bollywood', 'qawwali', 'sufi']",68,20,https://i.scdn.co/image/ab6761610000e5ebac45eaf028dc58810df0f382,['Rahat Fateh Ali Khan'],"['classic pakistani pop', ' filmi', ' modern bollywood', ' qawwali', ' sufi']"
1758,2ZRrPOjBIWoKK5rHedLijj,Tauba Tumhare Ishare,Chalte Chalte,"['Abhijeet', 'Alka Yagnik']","['classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",63,20,https://i.scdn.co/image/ab67616d0000b273d736fc28a7debb454b0ae3fd,"['Abhijeet', ' Alka Yagnik']","['classic bollywood', ' desi pop', ' filmi', ' modern bollywood']"
1759,0AWYFpUfZxzxKUgN5k0GrQ,Dholna,Dil To Pagal Hai,"['Uttam Singh', 'Lata Mangeshkar', 'Udit Narayan', 'Anand Bakshi']","['classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",50,19,https://i.scdn.co/image/ab6761610000e5eb4845e7f97405cb9c2ed0ddde,"['Uttam Singh', ' Lata Mangeshkar', ' Udit Narayan', ' Anand Bakshi']","['classic bollywood', ' desi pop', ' filmi', ' modern bollywood']"
1760,1wRPtKGflJrBx9BmLsSwlU,Dilbara,Dhoom,"['Pritam', 'Abhijeet', 'Sowmya Raoh', 'Sameer']","['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']",81,20,https://i.scdn.co/image/ab6761610000e5eb9966790d6abff677d3979eb6,"['Pritam', ' Abhijeet', ' Sowmya Raoh', ' Sameer']","['desi pop', ' filmi', ' indian instrumental', ' modern bollywood']"
1761,4YgUVg4p7xtMOrOS4GjiJZ,Hum Tum,Hum Tum,"['Jatin-Lalit', 'Alka Yagnik', 'Babul Supriyo', 'Prasoon Joshi']","['afghan pop', 'chutney', 'classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",63,20,https://i.scdn.co/image/ab6761610000e5eb4b372f2d1081a20534632a64,"['Jatin-Lalit', ' Alka Yagnik', ' Babul Supriyo', ' Prasoon Joshi']","['afghan pop', ' chutney', ' classic bollywood', ' desi pop', ' filmi', ' modern bollywood']"
1762,1mYsTxnqsietFxj1OgoGbG,Saathiya,Saathiya,"['A.R. Rahman', 'Sonu Nigam', 'Gulzar']","['desi pop', 'filmi', 'modern bollywood']",76,20,https://i.scdn.co/image/ab6761610000e5ebb19af0ea736c6228d6eb539c,"['AR Rahman', ' Sonu Nigam', ' Gulzar']","['desi pop', ' filmi', ' modern bollywood']"
1763,1dVygo6tRFXC8CSWURQJq2,Salaam,Salaam,"['Sonu Nigam', 'Shreya Ghoshal', 'Kunal Ganjawala', 'Sadhana Sargam', 'Shankar Mahadevan']","['desi pop', 'filmi', 'modern bollywood']",71,20,https://i.scdn.co/image/ab6761610000e5ebbc959d7569618ec2af2210f5,"['Sonu Nigam', ' Shreya Ghoshal', ' Kunal Ganjawala', ' Sadhana Sargam', ' Shankar Mahadevan']","['desi pop', ' filmi', ' modern bollywood']"
1764,4fEkbug6kZzzJ8eYX6Kbbp,Ek Nazar Mein Bhi,Taxi No. 9211,"['KK', 'Sunidhi Chauhan']","['desi pop', 'filmi', 'modern bollywood']",70,20,https://i.scdn.co/image/ab6761610000e5ebb09a31f853166e721d4d46b2,"['KK', ' Sunidhi Chauhan']","['desi pop', ' filmi', ' modern bollywood']"
1765,71oGOxg5ez52Hh1Ye41A98,Toh Phir Aao,Awarapan,['Mustafa Zahid'],"['desi hip hop', 'desi pop', 'filmi', 'modern bollywood', 'pakistani pop']",55,20,https://i.scdn.co/image/ab6761610000e5eb68388c7a3dfecbfc09be484c,['Mustafa Zahid'],"['desi hip hop', ' desi pop', ' filmi', ' modern bollywood', ' pakistani pop']"
1766,3gBKY0y3dFFVRqicLnVZYz,Udja Kale Kawan ,Gadar Ek Prem Katha,"['Alka Yagnik', 'Udit Narayan']","['classic bollywood', 'desi pop', 'filmi', 'hare krishna', 'modern bollywood']",73,20,https://i.scdn.co/image/ab6761610000e5eb935b2dd507212bd72a71d7f9,"['Alka Yagnik', ' Udit Narayan']","['classic bollywood', ' desi pop', ' filmi', ' hare krishna', ' modern bollywood']"
1767,6ohaQzKaXrobAL8paLSaxq,Ishq Hua,Aaja Nachle,"['Salim–Sulaiman', 'Sonu Nigam', 'Shreya Ghoshal', 'Jaideep Sahni']","['desi pop', 'filmi', 'indian folk', 'modern bollywood']",60,20,https://i.scdn.co/image/ab6761610000e5eb13a6f2195deea1f736d046e4,"['Salim–Sulaiman', ' Sonu Nigam', ' Shreya Ghoshal', ' Jaideep Sahni']","['desi pop', ' filmi', ' indian folk', ' modern bollywood']"
1768,70B80Lwx2sxti0M1Ng9e8K,Dil Ne Yeh Kaha Hain Dil Se,Dhadkan ,"['Udit Narayan', 'Alka Yagnik']","['chutney', 'classic bollywood', 'desi pop', 'filmi']",72,20,https://i.scdn.co/image/ab6761610000e5eb8de0e6e7e55d7773931ab7f4,"['Udit Narayan', ' Alka Yagnik']","['chutney', ' classic bollywood', ' desi pop', ' filmi']"
1769,4YgUVg4p7xtMOrOS4GjiJZ,Mere Haath Mein,Fanaa,"['Jatin-Lalit', 'Sonu Nigam', 'Sunidhi Chauhan', 'Prasoon Joshi']","['afghan pop', 'chutney', 'classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",63,20,https://i.scdn.co/image/ab6761610000e5eb4b372f2d1081a20534632a64,"['Jatin-Lalit', ' Sonu Nigam', ' Sunidhi Chauhan', ' Prasoon Joshi']","['afghan pop', ' chutney', ' classic bollywood', ' desi pop', ' filmi', ' modern bollywood']"
1770,0AWYFpUfZxzxKUgN5k0GrQ,Ek Duje Ke Vaaste,Dil To Pagal Hai,"['Uttam Singh', 'Lata Mangeshkar', 'Hariharan', 'Anand Bakshi']","['classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",50,19,https://i.scdn.co/image/ab6761610000e5eb4845e7f97405cb9c2ed0ddde,"['Uttam Singh', ' Lata Mangeshkar', ' Hariharan', ' Anand Bakshi']","['classic bollywood', ' desi pop', ' filmi', ' modern bollywood']"
1771,4YgUVg4p7xtMOrOS4GjiJZ,Dekho Na,Fanaa,"['Jatin-Lalit', 'Sonu Nigam', 'Sunidhi Chauhan', 'Prasoon Joshi']","['afghan pop', 'chutney', 'classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",63,20,https://i.scdn.co/image/ab6761610000e5eb4b372f2d1081a20534632a64,"['Jatin-Lalit', ' Sonu Nigam', ' Sunidhi Chauhan', ' Prasoon Joshi']","['afghan pop', ' chutney', ' classic bollywood', ' desi pop', ' filmi', ' modern bollywood']"
1772,1mYsTxnqsietFxj1OgoGbG,Jashn,Jodhaa Akbar ,"['A.R. Rahman', 'Javed Ali']","['desi pop', 'filmi', 'modern bollywood']",76,20,https://i.scdn.co/image/ab6761610000e5ebb19af0ea736c6228d6eb539c,"['AR Rahman', ' Javed Ali']","['desi pop', ' filmi', ' modern bollywood']"
1773,5OTt6O4Q22YsqZDaWV6FqC,Zara Zara,Rehnaa Hai Terre Dil Mein,['Bombay Jayashri'],"['carnatic', 'carnatic vocal', 'filmi', 'indian classical', 'tamil pop']",59,20,https://i.scdn.co/image/ab6761610000e5eb17253dc3b16a683c8e38b5aa,['Bombay Jayashri'],"['carnatic', ' carnatic vocal', ' filmi', ' indian classical', ' tamil pop']"
1774,6fjlehmqzeqeDmRwnbvapd,Kaho Na Kaho,Murder,['Amir Jamal'],[],43,20,https://i.scdn.co/image/ab67616d0000b27384768205bd0683c52bf102b6,['Amir Jamal'],['']
1775,38lgkItatcpCc0I9hV4nEr,Yeh Jism,Jism 2,['Ali Azmat'],"['classic pakistani pop', 'pakistani pop', 'sufi']",45,20,https://i.scdn.co/image/ab67616d0000b27387af9f5a28fe8e196c35bea8,['Ali Azmat'],"['classic pakistani pop', ' pakistani pop', ' sufi']"
1776,6AwwLwgIsTIXZ8kHWaZUj5,Deewana Hai Dekho,Kabhi Khushi Kabhie Gham ,"['Sandesh Shandilya', 'Alka Yagnik', 'Sonu Nigam', 'Kareena Kapoor']","['afghan pop', 'classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",49,20,https://i.scdn.co/image/ab67616d0000b27352fe6875028c892308ffc2f7,"['Sandesh Shandilya', ' Alka Yagnik', ' Sonu Nigam', ' Kareena Kapoor']","['afghan pop', ' classic bollywood', ' desi pop', ' filmi', ' modern bollywood']"
1777,1wRPtKGflJrBx9BmLsSwlU,Bhool Bhulaiyaa,Bhool Bhulaiyaa,"['Pritam', 'Neeraj Shridhar']","['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']",81,20,https://i.scdn.co/image/ab6761610000e5eb9966790d6abff677d3979eb6,"['Pritam', ' Neeraj Shridhar']","['desi pop', ' filmi', ' indian instrumental', ' modern bollywood']"
1778,4fEkbug6kZzzJ8eYX6Kbbp,Abhi Abhi,Jism 2,"['KK', 'Shreya Ghoshal']","['desi pop', 'filmi', 'modern bollywood']",70,20,https://i.scdn.co/image/ab6761610000e5ebb09a31f853166e721d4d46b2,"['KK', ' Shreya Ghoshal']","['desi pop', ' filmi', ' modern bollywood']"
1779,1mYsTxnqsietFxj1OgoGbG,Khwaja Mere Khwaja,Jodhaa Akbar ,['A.R. Rahman'],"['desi pop', 'filmi', 'modern bollywood']",76,20,https://i.scdn.co/image/ab6761610000e5ebb19af0ea736c6228d6eb539c,['AR Rahman'],"['desi pop', ' filmi', ' modern bollywood']"
1780,1SJOL9HJ08YOn92lFcYf8a,Maa,Taare Zameen Par,['Shankar Mahadevan'],"['desi pop', 'filmi', 'modern bollywood']",69,20,https://i.scdn.co/image/ab6761610000e5eb3f27a828c24d73cf0427e2e7,['Shankar Mahadevan'],"['desi pop', ' filmi', ' modern bollywood']"
