,id,song,tags,thumbnail
131,28kGdf2ant8i73Fab2F7xq,on the spot,"state of art,amantej hundal,desi hip hop, desi pop, punjabi pop,20,53",https://i.scdn.co/image/ab6761610000e5eb87f69cbf1d68407805df9e47
132,4j4SDkxwy0Z68dIh5Vr7fh,jatt kehnde ne,"jatt kehnde ne,bhindder burj, parmish verma,,20,35",https://i.scdn.co/image/ab67616d0000b27392875c5a4bf68315075053ae
133,6IP4VnqS1pOiQcPVP4zx0H,blame,"blame,prem dhillon, san-b,desi hip hop, desi pop, punjabi pop,20,61",https://i.scdn.co/image/ab6761610000e5eb5119b96ff46fce3c7c012c4b
134,39HFvmMOlyMJAsfDgaN8y0,putthe kamm,"shikari,karaj randhawa,punjabi pop,20,38",https://i.scdn.co/image/ab6761610000e5eb05dfe392c686da53c3737132
135,6TRcwPQiddMiQ6H22iwnoG,dss bhabhiye,"dss bhabhiye,rajvir jawanda, gurlez akhtar,desi hip hop, desi pop, punjabi pop,20,46",https://i.scdn.co/image/ab6761610000e5eb50dabc0ae86e21fb77cd4dec
136,3bCfmBmsKvp4UXialp6xNZ,wahzirinthehood,"wahzirinthehood,wazir patar,desi hip hop, punjabi hip hop, punjabi pop,20,52",https://i.scdn.co/image/ab6761610000e5eb00a1e15d3cc1862f72f07337
137,4PULA4EFzYTrxYvOVlwpiQ,0 to 100,"no name,sidhu moose wala,desi hip hop, desi pop, pakistani hip hop, punjabi hip hop, punjabi pop,20,70",https://i.scdn.co/image/ab6761610000e5eb65d54c88ab4c1abf204b360f
138,6IP4VnqS1pOiQcPVP4zx0H,mob n love,"mob n love,prem dhillon,desi hip hop, desi pop, punjabi pop,20,61",https://i.scdn.co/image/ab6761610000e5eb5119b96ff46fce3c7c012c4b
139,64DvMieEUCdrYKmEIhDt8G,jawani,"jawani,arjan dhillon,punjabi pop,20,65",https://i.scdn.co/image/ab6761610000e5ebededa3ad5e10a9764f6181fb
140,4PULA4EFzYTrxYvOVlwpiQ,fuck em all,"fuck em all,sidhu moose wala, sunny malton,desi hip hop, desi pop, pakistani hip hop, punjabi hip hop, punjabi pop,20,70",https://i.scdn.co/image/ab6761610000e5eb65d54c88ab4c1abf204b360f
141,2vJvM1hPBYqDoGBje0kRMd,alone jatt,"love war,jassa dhillon, gur sidhu,desi pop, punjabi pop,20,60",https://i.scdn.co/image/ab6761610000e5eb0e72e78b241d77e9dea2f1db
142,6IP4VnqS1pOiQcPVP4zx0H,wait & watch,"babbar ,prem dhillon,desi hip hop, desi pop, punjabi pop,20,61",https://i.scdn.co/image/ab6761610000e5eb5119b96ff46fce3c7c012c4b
143,3fn50P81Whm1meTnMmS8zX,colt,"colt,pavitar lassoi,punjabi pop,20,47",https://i.scdn.co/image/ab67616d0000b2739d39db4b58c4ad9119718799
144,7GgAwYJnBBFT1WogNWf0oj,trouble maker,"trouble maker ,amrit maan, desi crew,desi hip hop, desi pop, punjabi pop,20,59",https://i.scdn.co/image/ab6761610000e5eb71699d9161ea505310bccd73
145,0ea0y5ZxnN5TbEDzNtx5Fk,galwakdi,"galwakdi ,nimrat khaira, r guru,desi pop, punjabi pop,20,59",https://i.scdn.co/image/ab6761610000e5ebb90359564e7dd81e103d4bd2
146,3TozxPbDes76aGFdfv7PMv,shehar vichon geda,"shehar vichon geda,jordan sandhu,desi pop, punjabi pop,20,61",https://i.scdn.co/image/ab6761610000e5eb4ea4d3971f547320962149c4
147,2zstvC7L2UiHZZo5Nrz9gY,vail,"vail,sippy gill, mr. pendu,desi pop, punjabi pop,20,48",https://i.scdn.co/image/ab6761610000e5eb8fa8ee3ab83bb1667edeca21
148,4jX7GGtVdF9qkueNxBJB9w,fakkar bande,"fakkar bande,sartaj virk,punjabi pop,20,39",https://i.scdn.co/image/ab67616d0000b273a229b4e248e473f2a3321cf1
149,56SjZARoEvag3RoKWIb16j,udd gaya,"udd gaya ,b praak,desi pop, punjabi pop,20,70",https://i.scdn.co/image/ab6761610000e5ebfe6cd96d703bda17b0f0e198
150,6WZ8WCYWROs8IyMJOPeJ4G,careless,"careless,korala maan,punjabi pop,20,52",https://i.scdn.co/image/ab6761610000e5eb5f836229a415b349985f5318
151,2vJvM1hPBYqDoGBje0kRMd,kitaab,"love war,jassa dhillon, gur sidhu,desi pop, punjabi pop,20,60",https://i.scdn.co/image/ab6761610000e5eb0e72e78b241d77e9dea2f1db
152,2hmIpieYhZEQJDzlWpNMQg,jutti de yaar,"jutti de yaar,romey maan, sulfa,punjabi pop,20,44",https://i.scdn.co/image/ab6761610000e5eb1428f4f07d01ae209d2d96b5
153,4buk1Dwc5ynSnOGVeMJOON,ladaaka,"ladaaka,r nait, shipra goyal, dr zeus,desi pop, haryanvi pop, punjabi pop,20,55",https://i.scdn.co/image/ab6761610000e5eb2170389c567def0efa802709
154,7s8fmhe8tVbA8cxnDAPExg,nasheyan ch patteya peya,"nasheyan ch patteya peya,nav sandhu, gur chahal,punjabi pop,20,36",https://i.scdn.co/image/ab6761610000e5eb9f95634de3a38d82575f27f2
155,6PdJJhJWHFRtoERTQ8JGq1,jatt breed,"way maker,navaan sandhu,desi pop, punjabi pop,20,59",https://i.scdn.co/image/ab6761610000e5ebddeafe003f21d93c9d9c737d
156,1mUl05hT77FrwVFW51wOlr,5 jatt,"5 jatt,jerry,desi pop, punjabi pop,20,53",https://i.scdn.co/image/ab6761610000e5eb5ce57344a43b0a1ebb6858cb
157,7KEQQy9VJpx2xaojUu2VTp,vair challe,"vair challe,the landers,desi hip hop, desi pop, punjabi pop,20,56",https://i.scdn.co/image/ab6761610000e5ebba04d104f57141f64d5fe131
158,6PdJJhJWHFRtoERTQ8JGq1,lethal disease,"way maker,navaan sandhu,desi pop, punjabi pop,20,59",https://i.scdn.co/image/ab6761610000e5ebddeafe003f21d93c9d9c737d
159,2RlWC7XKizSOsZ8F3uGi59,khabbi khaan,"khabbi khaan,ammy virk, gurlez akhtar,desi pop, punjabi pop,20,61",https://i.scdn.co/image/ab6761610000e5eb02711e80d568eae38449febb
160,67XQGZSc63AMXMINY8H7Fx,american bull,"defcon 1,tarsem jassar,desi pop, punjabi pop,20,58",https://i.scdn.co/image/ab6761610000e5eb02ec3a1a1cc769a7e4ed0cc6
161,4buk1Dwc5ynSnOGVeMJOON,future,"future,r nait, gurlez akhtar,desi pop, haryanvi pop, punjabi pop,20,55",https://i.scdn.co/image/ab6761610000e5eb2170389c567def0efa802709
162,45LSiycLy1JsWUMObvPvpX,90degree,"majestic lane,gurnam bhullar,desi pop, punjabi pop,20,61",https://i.scdn.co/image/ab6761610000e5ebe4ba826a2a73d0d81dab0618
163,6LEG9Ld1aLImEFEVHdWNSB,spaceship,"hidden gems,ap dhillon, shinda kahlon, gminxr, various artists,punjabi hip hop, punjabi pop,20,76",https://i.scdn.co/image/ab6761610000e5ebee5731622ac71900bb4428c4
164,3wsrcGXTRAukQgXrUHJMwC,sandook,"sandook,himmat sandhu, harz sandhu,desi pop, punjabi pop,20,52",https://i.scdn.co/image/ab6761610000e5eb2cc17c8d90e003ed40dc57be
165,6WZ8WCYWROs8IyMJOPeJ4G,hul chul,"hul chul,korala maan, gurlez akhtar,punjabi pop,20,52",https://i.scdn.co/image/ab6761610000e5eb5f836229a415b349985f5318
166,45LSiycLy1JsWUMObvPvpX,diamond koka,"diamond koka,gurnam bhullar, gur sidhu,desi pop, punjabi pop,20,61",https://i.scdn.co/image/ab6761610000e5ebe4ba826a2a73d0d81dab0618
167,4vIsAZx8AolYa6paJphDGY,weekend,"weekend,nirvair pannu,desi pop, punjabi pop,20,54",https://i.scdn.co/image/ab6761610000e5eb6143685487ebaa4f40dc82c4
168,5CGQa62CAweD76eHlDmp1m,wanted,"wanted,dilpreet dhillon, sudesh kumari,desi pop, punjabi pop,20,58",https://i.scdn.co/image/ab67616d0000b2734d6212c1d8b3717ec30edc5a
169,45LSiycLy1JsWUMObvPvpX,kul milake jatt,"kul milake jatt,gurnam bhullar,desi pop, punjabi pop,20,61",https://i.scdn.co/image/ab6761610000e5ebe4ba826a2a73d0d81dab0618
170,28kGdf2ant8i73Fab2F7xq,tom ford,"tom ford,amantej hundal,desi hip hop, desi pop, punjabi pop,20,53",https://i.scdn.co/image/ab6761610000e5eb87f69cbf1d68407805df9e47
171,0OytfiwNkc1KzXE4ImyjgW,jahangir di haveli,"munda sidhua da,gulab sidhu,punjabi pop,20,49",https://i.scdn.co/image/ab6761610000e5eb862cea3477bb1e7c8f61c30f
172,0TxBLummgAxRkxn21HrLDp,mithi mithi,"mithi mithi,mannat noor, gurnam bhullar,desi pop, punjabi pop,20,47",https://i.scdn.co/image/ab6761610000e5eb77e059144c8e8bec62104cbf
173,3TozxPbDes76aGFdfv7PMv,chann chann,"chann chann,jordan sandhu, zareen khan,desi pop, punjabi pop,20,61",https://i.scdn.co/image/ab6761610000e5eb4ea4d3971f547320962149c4
174,64DvMieEUCdrYKmEIhDt8G,fire fur,"awara,arjan dhillon,punjabi pop,20,65",https://i.scdn.co/image/ab6761610000e5ebededa3ad5e10a9764f6181fb
175,6IP4VnqS1pOiQcPVP4zx0H,g loss,"g loss,prem dhillon,desi hip hop, desi pop, punjabi pop,20,61",https://i.scdn.co/image/ab6761610000e5eb5119b96ff46fce3c7c012c4b
176,64DvMieEUCdrYKmEIhDt8G,sangdi sangdi,"awara,arjan dhillon,punjabi pop,20,65",https://i.scdn.co/image/ab6761610000e5ebededa3ad5e10a9764f6181fb
177,1CluO4PWr2z45POcQ92ZPs,glock,"glock,shivjot, gurlez akhtar, the boss,desi pop, punjabi pop,20,49",https://i.scdn.co/image/ab6761610000e5eb6937f1759cdd185ec1fff727
178,64DvMieEUCdrYKmEIhDt8G,hold on,"awara,arjan dhillon,punjabi pop,20,65",https://i.scdn.co/image/ab6761610000e5ebededa3ad5e10a9764f6181fb
179,3TozxPbDes76aGFdfv7PMv,russi nu mnaa laina,"russi nu mnaa laina,jordan sandhu, shree brar,desi pop, punjabi pop,20,61",https://i.scdn.co/image/ab6761610000e5eb4ea4d3971f547320962149c4
180,7GgAwYJnBBFT1WogNWf0oj,president,"president ,amrit maan,desi hip hop, desi pop, punjabi pop,20,59",https://i.scdn.co/image/ab6761610000e5eb71699d9161ea505310bccd73
181,0GsSwV1qiXcmeBspegMa2y,no mercy,"no mercy,dhindsa,,20,3",https://i.scdn.co/image/ab67616d0000b27375fa38776ab570fb94567f9d
182,3JntGwri8HHKaR24nKpPT2,like you,"like you,sourav bhanot,,20,0",https://i.scdn.co/image/ab67616d0000b273f103b836a8b97ad1729aed6b
183,6cTC2fUXuLWOrCwQfsAObp,naa sada,"one sided,veeru aulakh,,20,1",https://i.scdn.co/image/ab6761610000e5eb3f069ecc0074fcffa3cc9322
184,41mbGEbwlzaCzy3sDVuFoj,lifeline,"lifeline,rav aulakh,punjabi hip hop, punjabi pop,20,42",https://i.scdn.co/image/ab6761610000e5eb7e57982ec47997f179d291ef
185,39HFvmMOlyMJAsfDgaN8y0,saheliyan,"shikari,karaj randhawa,punjabi pop,20,38",https://i.scdn.co/image/ab6761610000e5eb05dfe392c686da53c3737132
186,2UWTNi6LLK5lXNGzFWzIqT,balle ni balle,"balle ni balle,aparshakti khurana, siddharth amit bhavsar, gurpreet saini,modern bollywood,20,38",https://i.scdn.co/image/ab6761610000e5ebcccf87b774ca22ce0403b062
187,3YECaqAXk2jxLRHR3LIoox,yay or nay,"take off,varinder gill,,20,11",https://i.scdn.co/image/ab6761610000e5eb2858ac0ddb7bfc345c72d7c4
188,64URxuCJpgxeS5xxhMKIgP,infuence,"infuence,harshbir,,20,0", 
189,69XQ6av48UPSbXZXtfshjO,naa jatt da,"naa jatt da,zafar,afghan rap,20,2",https://i.scdn.co/image/ab6761610000e5eb38ed162015b946b4c835bd61
190,12ZB78TG3ab4OHK4AFIsrS,tera yaar,"tera yaar,raman joshi,,20,0",https://i.scdn.co/image/ab67616d0000b273725132eda4a74f321ed67f86
191,6JgrVNpfoFwE3imEDPrzqJ,tu jihda ohda reh,"tu jihda ohda reh,khushi pandher,,20,27",https://i.scdn.co/image/ab6761610000e5ebdf8bab56a749741c734c2cfb
192,46Ugr8yOsNMRulZieqj9mx,tere kol,"tere kol,prakash prabhakar,,20,4",https://i.scdn.co/image/ab67616d0000b273cf16390a539be5ff59f03c5a
193,43iOhUGMAnS6QbPEUYqkpg,teri jatti,"teri jatti,kaur b, black virus,punjabi pop,20,42",https://i.scdn.co/image/ab6761610000e5ebdb8b2d34bb1f76a51f5c2eac
194,1ua9FZBDjZmjL61BOyZWFO,good bye,"good bye,raman mansa,,20,15",https://i.scdn.co/image/ab6761610000e5ebce1b69ef44527d03de66ada5
195,7amaWwZdoS7PFHrS0UQGD3,taare vangu naam,"taare vangu naam,gursang dhillon,,20,0",https://i.scdn.co/image/ab67616d0000b2732e7ab743528f2e6b8acac0a4
196,57cptgGTaeUBRowGYok5fX,call,"call,raag,,20,5",https://i.scdn.co/image/ab6761610000e5eb8b08a307c87929a3eda29484
197,6q2TUP4nBtVhI7wyRwKXxu,khilona,"khilona,vibhor parashar,,20,39",https://i.scdn.co/image/ab67616d0000b273038ba59d3e4e3fbbf7025a19
198,1eQsrFTW5NHQs1X7B0mImu,mehendi laavan aaiyan,"mehendi laavan aaiyan,simran choudhary, er,,20,22",https://i.scdn.co/image/ab6761610000e5eb630793a2a5a23b23b5ab5a00
199,6uwgbF1ioLsU15PZCDZCeP,yaar suli te,"yaar suli te,nobby singh,,20,20",https://i.scdn.co/image/ab67616d0000b27315caa1f7f11a08f20b13ba3a
200,1ckQY8GQZNvJBr1y9HP74r,kohinoor,"kohinoor,kb bhangu, sumirat kaur,,20,5",https://i.scdn.co/image/ab67616d0000b27328b482375c419afacd74084c
201,4oMjKSuAAFB6E9a5Icudw3,shada,"shada,guri lahoria, devilo,,20,34",https://i.scdn.co/image/ab6761610000e5eb90df89b6b6e42caaa7e4870b
202,6KmhY2pDjTTdRpSB59etA4,rabba kyun,"rabba kyun,sagar bhatia,,20,23",https://i.scdn.co/image/ab6761610000e5eba3d538bd75a3abe20002d740
203,6cYidYxEwlnqAORxEdyu2E,kalakar,"kalakar,khaan saab, r nait,,20,23",https://i.scdn.co/image/ab67616d0000b27303e00065a9eea81bbb356dd4
204,6IpzfSDLqXLQeAofLCI16u,we run things,"we run things,dreamboydb, arsh lally,,20,26",https://i.scdn.co/image/ab6761610000e5eb39b5a315a224a6f19f71f2bf
205,2jzhaqRbnuMwXiXoj86QIM,north ton south,"north ton south,gurmaan sahota,,20,9",https://i.scdn.co/image/ab67616d0000b27360012896bb7199c685dc4c44
206,2IdKTyD9wzmoMEvYkIdAiN,juttiyan,"juttiyan,ady,,20,23",https://i.scdn.co/image/ab6761610000e5eb8cb733d7f0c9a771922ebf04
207,39HFvmMOlyMJAsfDgaN8y0,naal tere,"shikari,karaj randhawa,punjabi pop,20,38",https://i.scdn.co/image/ab6761610000e5eb05dfe392c686da53c3737132
208,0jdnMCU1yJPwoIErT6a4OS,coco chanel,"coco chanel,bunny johal,,20,31",https://i.scdn.co/image/ab6761610000e5eb30d1a97f2aa10dd4d7f4c290
209,2I4d4IjYlEXRqoxyFZdWdN,dil kive karda,"dil kive karda,miel, kanika mann,,20,32",https://i.scdn.co/image/ab67616d0000b27329a4f909097ad012dbf54c65
210,4vIsAZx8AolYa6paJphDGY,la,"la,nirvair pannu,desi pop, punjabi pop,20,54",https://i.scdn.co/image/ab6761610000e5eb6143685487ebaa4f40dc82c4
211,28qFQEZVeE87wWxLndrVl3,living style,"living style ,love dhillon, gur sidhu,,20,23",https://i.scdn.co/image/ab6761610000e5eb863291a4baea7dc35abf0649
212,3iGhlvzpXc0UHBQ7klAItX,teri rahaan,"teri rahaan,mitraz,desi pop,20,58",https://i.scdn.co/image/ab6761610000e5eb066dedd5f569d02e0a86d266
213,7KEQQy9VJpx2xaojUu2VTp,london da lakk,"london da lakk,the landers, meet sehra,desi hip hop, desi pop, punjabi pop,20,56",https://i.scdn.co/image/ab6761610000e5ebba04d104f57141f64d5fe131
214,3t8xDVn95kr8GZ7pSkuNnA,staarbuks,"staarbuks,jaggi jagowal,,20,18",https://i.scdn.co/image/ab67616d0000b273b270a51f4f85bb1ce8040b0f
215,41mbGEbwlzaCzy3sDVuFoj,class,"class,rav aulakh,punjabi hip hop, punjabi pop,20,42",https://i.scdn.co/image/ab6761610000e5eb7e57982ec47997f179d291ef
216,0lqjRojARBHXCBYVOm16CC,nikki bindi,"nikki bindi,showkidd,,20,23",https://i.scdn.co/image/ab6761610000e5ebfa8027cd024cb2492d8b38d8
217,2b6yjtSF2jrjTOxLWaOBWA,sajjna da khat,"sajjna da khat,khuda baksh,,20,14",https://i.scdn.co/image/ab67616d0000b273c1db413571683290e292aa1d
218,59QCxAKlPJj6PJil8XjBOe,door,"door,vikrant rathor,,20,2",https://i.scdn.co/image/ab67616d0000b273bc6ff1e7854ca7ea3edd106a
219,2dzpL2kmZpI5ERRb9BC8Jn,tutt tutt taare,"tutt tutt taare,erikk,,20,11",https://i.scdn.co/image/ab67616d0000b273b85ae3c2d7ac426cdb747f6d
220,7balJhYEvDHAshA39peuCr,chann diggeya,"chann diggeya,saabi bhinder,punjabi pop,20,46",https://i.scdn.co/image/ab67616d0000b27357545c6273a78c2eac0359f5
221,1aN4WgCa4xAzBfUVukmVnY,rabb na kare,"rabb na kare,b sehaj,,20,3",https://i.scdn.co/image/ab67616d0000b27310ba94657d2c0cf49ccb594b
222,71gca5DbE2jaKIcMwMPimu,touchwood,"touchwood,sukh malkit,,20,17",https://i.scdn.co/image/ab67616d0000b2735cde749050e281b31bc12ae1
223,1vKbHEP0ytopMo06g1hLqh,das ke ja,"not again,bobby sidhu,,20,9",https://i.scdn.co/image/ab67616d0000b273222c7b29942382230ed66694
224,7nhPav4gq7xGwoAOYuVfRc,yaaran sir te,"yaaran sir te,navi bawa,,20,31",https://i.scdn.co/image/ab6761610000e5eb8850fbff8576a4ee456be4ef
225,3ddrfhoCbHCo3yH4PJsjS7,doabe aale,"doabe aale,sucha randhawa,,20,4",https://i.scdn.co/image/ab67616d0000b2734f7bd19d558fd32df27f2ddf
226,00EJduQGC6mDxLA8xP9Ln0,block karke,"block karke,tasho,,20,6",https://i.scdn.co/image/ab67616d0000b273e0ab64cb81e1da7a5f0373f9
227,6BrNcQGxD4435v24qRPRpW,teri kami,"teri kami,faqir, jaggy, culture beats,,20,4",https://i.scdn.co/image/ab6761610000e5eb9073b9f379aa842857960916
228,51awvxzfYz80ygO4RQpTte,chante,"chante,simar dorraha,,20,17",https://i.scdn.co/image/ab67616d0000b273ea9ec5a8e6bbeeb880f088d9
229,5LFXPuKD97Sp9qdkxYBfDn,khyaal,"khyaal,babbal rai,desi pop, punjabi pop,20,38",https://i.scdn.co/image/ab6761610000e5ebf53023902b6ed03f64d79601
230,2hmIpieYhZEQJDzlWpNMQg,lo,"lo,romey maan, sulfa,punjabi pop,20,44",https://i.scdn.co/image/ab6761610000e5eb1428f4f07d01ae209d2d96b5
231,06Dzu1H3Ny8F7gHJt5TkKJ,case pass,"case pass,kb jatt,,20,5",https://i.scdn.co/image/ab67616d0000b2730907c47553e2e2ee0e742878
232,4gXQYW5L0ioMI3FuP6mBTQ,chal mere naal,"chal mere naal,shubh goraya, simar kaur,,20,19",https://i.scdn.co/image/ab6761610000e5eb2b3f162ffd77abfac65153c3
233,0tt4DcVo2HdxkNOTpiUsOn,peg la ke,"peg la ke,mansimran sandhu,,20,11",https://i.scdn.co/image/ab6761610000e5eb0afedfd7a844b0604d9872ae
234,13LSIDaI07130uwTj7LC33,pyar ni kerdi,"a to z,lakki harkhowalia,,20,2",https://i.scdn.co/image/ab67616d0000b273d90c942bed0bf2cc11575f8d
235,02ll3hRcqWioHuUSonLpeD,you n’ i,"you n’ i,laddi gill,,20,40",https://i.scdn.co/image/ab67616d0000b2733454a1018f80b49c45df6125
236,06Dzu1H3Ny8F7gHJt5TkKJ,push k dekhi,"push k dekhi,kb jatt,,20,5",https://i.scdn.co/image/ab67616d0000b2730907c47553e2e2ee0e742878
237,6PdJJhJWHFRtoERTQ8JGq1,raah,"way maker,navaan sandhu,desi pop, punjabi pop,20,59",https://i.scdn.co/image/ab6761610000e5ebddeafe003f21d93c9d9c737d
238,0xTLKcHcdgmg1Z8VHItVrM,tere kol hoke vi,"tere kol hoke vi,ruhi didar, dreamboydb,,20,4",https://i.scdn.co/image/ab67616d0000b273e4782f958ff3effcb5ffbe93
239,4T8KtF2YGesSSw3jgAVura,good in bad,"good in bad,mani longia,punjabi pop,20,42",https://i.scdn.co/image/ab67616d0000b273f5f3a31729127c458ca56181
240,08AOEb2kUJ876OeRe3aaCb,robinhood,"robinhood ,param sohal, gurlez akhtar,,20,16",https://i.scdn.co/image/ab67616d0000b273567250a369672f120d59fe86
241,4F5ZNBJDep3GTrMip2tpI4,shukarguzar,"shukarguzar,prabh gill,desi hip hop, desi pop, punjabi pop,20,53",https://i.scdn.co/image/ab6761610000e5eb721a6638f83b67acd8407d26
242,2qqPV8ZkTpVdwfMOKSsb8N,na ji na,"na ji na,khan bhaini,desi pop, punjabi pop,20,57",https://i.scdn.co/image/ab6761610000e5ebf6b581df4d17d49d5b1c0086
243,4eB5clMaoi0cCRnCwLkkiS,she got me,"8 chances,harnoor,desi pop, punjabi pop,20,62",https://i.scdn.co/image/ab6761610000e5eb73eb44054ab2bb5e2f80f28e
244,7KEQQy9VJpx2xaojUu2VTp,fikkar koi na,"friends matter,the landers,desi hip hop, desi pop, punjabi pop,20,56",https://i.scdn.co/image/ab6761610000e5ebba04d104f57141f64d5fe131
245,6JuBBw98XzwRZ6KvN1PpLy,hass ke,"hass ke,satbir aujla,desi pop, punjabi pop,20,45",https://i.scdn.co/image/ab6761610000e5ebb8f6a3e642fdfb1aeb6005ad
246,7GgAwYJnBBFT1WogNWf0oj,bismillah,"bismillah,amrit maan,desi hip hop, desi pop, punjabi pop,20,59",https://i.scdn.co/image/ab6761610000e5eb71699d9161ea505310bccd73
247,2qqPV8ZkTpVdwfMOKSsb8N,gaddi pichhe naa,"gaddi pichhe naa,khan bhaini, shipra goyal,desi pop, punjabi pop,20,57",https://i.scdn.co/image/ab6761610000e5ebf6b581df4d17d49d5b1c0086
248,3lmszXxkp47K9kDCRRPU8p,pehli mulaqat,"pehli mulaqat ,laddi chahal, parmish verma,punjabi pop,20,43",https://i.scdn.co/image/ab67616d0000b273163b63e189a9bfd728266c7d
249,28kGdf2ant8i73Fab2F7xq,player,"state of art,amantej hundal,desi hip hop, desi pop, punjabi pop,20,53",https://i.scdn.co/image/ab6761610000e5eb87f69cbf1d68407805df9e47
250,6pU5oz09VUYtnFTd4P1Mxn,friend zone,"friend zone,ranjit bawa,desi pop, punjabi pop,20,54",https://i.scdn.co/image/ab6761610000e5eb2d32d9527f3524d3ef2bd574
251,67XQGZSc63AMXMINY8H7Fx,tor,"tor,tarsem jassar,desi pop, punjabi pop,20,58",https://i.scdn.co/image/ab6761610000e5eb02ec3a1a1cc769a7e4ed0cc6
252,13U2oRt6izgyRfuSBbeMTo,tej mitha,"tej mitha,deep bajwa,punjabi pop,20,40",https://i.scdn.co/image/ab67616d0000b27366d931413e6acb03315177dc
253,2hmIpieYhZEQJDzlWpNMQg,today's talk,"todays talk,romey maan, sulfa,punjabi pop,20,44",https://i.scdn.co/image/ab6761610000e5eb1428f4f07d01ae209d2d96b5
254,5CGQa62CAweD76eHlDmp1m,sira,"sira,dilpreet dhillon, shipra goyal,desi pop, punjabi pop,20,58",https://i.scdn.co/image/ab67616d0000b2734d6212c1d8b3717ec30edc5a
255,6pU5oz09VUYtnFTd4P1Mxn,jeonda rahe gora,"ve geetan waleya,ranjit bawa,desi pop, punjabi pop,20,54",https://i.scdn.co/image/ab6761610000e5eb2d32d9527f3524d3ef2bd574
256,516bAlUwMYwrvVj8yLVXpG,tera chann,"tera chann,gurvinder brar, deepak dhillon,,20,23",https://i.scdn.co/image/ab67616d0000b2736a978166f51d7ac25cfb471e
257,1RZATJXuzNpM3hS4wglC6i,bhabhi,"bhabhi ,sardool sikander, amar noorie,bhangra, punjabi folk,20,40",https://i.scdn.co/image/ab67616d0000b27395d03a4ca825b977177b0cc9
258,64DvMieEUCdrYKmEIhDt8G,votan,"votan,arjan dhillon,punjabi pop,20,65",https://i.scdn.co/image/ab6761610000e5ebededa3ad5e10a9764f6181fb
259,30QXHMkDM1bkVffpzvrZEy,shareek,"shareek,ekam sudhar, pavitar lassoi,punjabi pop,20,34",https://i.scdn.co/image/ab6761610000e5eb77a78ef0c64d490fbc1dcf35
260,5LCotODBhURh2HRrDINp3A,nawa suit,"nawa suit,harf cheema, gurlez akhtar,punjabi pop,20,41",https://i.scdn.co/image/ab67616d0000b2736cd53ed0a96630b5111ce3f9
261,7m7CYrgAso8DmLNwWL3yTD,je jatt vigar gaya,"je jatt vigar gaya ,shah an shah, karamjit singh anmol,,20,28",https://i.scdn.co/image/ab67616d0000b27393d16e2d8b1b121937970a81
262,2RlWC7XKizSOsZ8F3uGi59,sikhar dupehre,"sikhar dupehre ,ammy virk, shah an shah,desi pop, punjabi pop,20,61",https://i.scdn.co/image/ab6761610000e5eb02711e80d568eae38449febb
263,64DvMieEUCdrYKmEIhDt8G,ki pta,"ki pta,arjan dhillon,punjabi pop,20,65",https://i.scdn.co/image/ab6761610000e5ebededa3ad5e10a9764f6181fb
264,6PdJJhJWHFRtoERTQ8JGq1,handcuffs,"way maker,navaan sandhu,desi pop, punjabi pop,20,59",https://i.scdn.co/image/ab6761610000e5ebddeafe003f21d93c9d9c737d
265,4rgw8A5vcYinpZLDKHrEdV,shava ni girdhari lal,"shava ni girdhari lal ,satinder sartaaj,desi pop, punjabi pop, sufi,20,55",https://i.scdn.co/image/ab6761610000e5eb0cd2a9ad8a3cb50cc221081a
266,6DARBhWbfcS9E4yJzcliqQ,ford,"bacthafu*up,karan aujla,desi hip hop, desi pop, punjabi pop,20,69",https://i.scdn.co/image/ab6761610000e5eb96abb7be2b2dbad703efad00
267,4buk1Dwc5ynSnOGVeMJOON,gundeyan di gaddi,"gundeyan di gaddi,r nait, gurlez akhtar,desi pop, haryanvi pop, punjabi pop,20,55",https://i.scdn.co/image/ab6761610000e5eb2170389c567def0efa802709
268,1x02ug1CLkx7mrQP9FRswh,chal jindiye,"judaa 3 chapter 1,amrinder gill, dr zeus,bhangra, desi pop, punjabi pop,20,59",https://i.scdn.co/image/ab6761610000e5eb31eec9c699ff322e3c5c527d
269,2P9JaCtpbQSuZOgvtPrUJ8,salama hundiyan,"salama hundiyan ,jass manak, deep jandu, banny a,desi hip hop, desi pop,20,61",https://i.scdn.co/image/ab6761610000e5ebdf0fbf2c21cb196bc4da7569
270,3wsrcGXTRAukQgXrUHJMwC,black jays,"black jays,himmat sandhu, fateh doe,desi pop, punjabi pop,20,52",https://i.scdn.co/image/ab6761610000e5eb2cc17c8d90e003ed40dc57be
271,4buk1Dwc5ynSnOGVeMJOON,gaddar banda,"gaddar banda,r nait, gurlez akhtar,desi pop, haryanvi pop, punjabi pop,20,55",https://i.scdn.co/image/ab6761610000e5eb2170389c567def0efa802709
272,2a1WwJJcMd7gDCMK3hL96V,pani waangu,"pani waangu,jagvir gill, gurlez akhtar,,20,24",https://i.scdn.co/image/ab67616d0000b2738298cb854387e340ee31f943
